0.029665,0.031936,0.055,0,0,0
0.039975,-0.026655,0.055,0,0,0
0.011304,0.039541,0.055,0,0,0
0.053475,-0.033248,0.055,0,0,0
0.003559,0.032085,0.055,0,0,0
0.049535,-0.021815,0.055,0,0,0
0.008493,0.001135,0.055,0,0,0
-0.002297,0.025405,0.055,0,0,0
0.05696,-0.03348,0.055,0,0,0
0.000354,0.044667,0.055,0,0,0
0.011051,0.019744,0.055,0,0,0
0.008063,0.020299,0.055,0,0,0
-0.000721,-0.030674,0.055,0,0,0
0.001135,-0.0229,0.055,0,0,0
0.021174,-0.033959,0.055,0,0,0
0.057001,-0.010551,0.055,0,0,0
-0.001737,0.034348,0.055,0,0,0
0.023615,0.002801,0.055,0,0,0
0.004064,-0.039338,0.055,0,0,0
0.019024,-0.028311,0.055,0,0,0
0.026697,0.023145,0.055,0,0,0
0.022034,-0.011633,0.055,0,0,0
0.007058,0.016109,0.055,0,0,0
0.016015,0.038034,0.055,0,0,0
0.04318,-0.024687,0.055,0,0,0
0.038226,-0.021393,0.055,0,0,0
0.014007,-0.016779,0.055,0,0,0
0.006812,0.018352,0.055,0,0,0
0.020404,-0.006617,0.055,0,0,0
0.034188,-0.025644,0.055,0,0,0
0.044977,-0.016156,0.055,0,0,0
0.008472,-0.024483,0.055,0,0,0
0.026251,-0.027025,0.055,0,0,0
0.015009,0.040204,0.055,0,0,0
0.028073,-0.005015,0.055,0,0,0
0.004239,0.008424,0.055,0,0,0
0.034769,0.006546,0.055,0,0,0
0.012794,-0.020405,0.055,0,0,0
0.006156,-0.031131,0.055,0,0,0
0.003885,0.000519,0.055,0,0,0
0.015042,-0.030825,0.055,0,0,0
0.02244,0.001404,0.055,0,0,0
0.020088,-0.005586,0.055,0,0,0
0.002279,0.017015,0.055,0,0,0
0.044588,-0.027421,0.055,0,0,0
0.015542,0.024505,0.055,0,0,0
0.039975,-0.027315,0.055,0,0,0
0.029003,-0.018981,0.055,0,0,0
0.013009,0.030865,0.055,0,0,0
0.010546,-0.004613,0.055,0,0,0
0.000481,0.019299,0.055,0,0,0
0.011519,0.039539,0.055,0,0,0
0.003535,0.044062,0.055,0,0,0
0.019043,-0.013641,0.055,0,0,0
0.01193,0.010771,0.055,0,0,0
0.038674,0.023839,0.055,0,0,0
0.045531,-0.034609,0.055,0,0,0
0.04289,-0.027885,0.055,0,0,0
0.003655,-0.012578,0.055,0,0,0
0.017236,-0.035144,0.055,0,0,0
0.028904,-0.026105,0.055,0,0,0
0.015801,-0.011901,0.055,0,0,0
0.015777,-0.023176,0.055,0,0,0
0.005321,0.006283,0.055,0,0,0
0.012364,0.033894,0.055,0,0,0
0.027163,-0.010262,0.055,0,0,0
0.000902,0.02621,0.055,0,0,0
0.042774,-0.028038,0.055,0,0,0
0.019735,-0.0249,0.055,0,0,0
0.011644,0.034385,0.055,0,0,0
0.031565,-0.003595,0.055,0,0,0
0.037089,-0.033991,0.055,0,0,0
0.004757,-0.000162,0.055,0,0,0
0.000256,-0.032601,0.055,0,0,0
0.031046,-0.013594,0.055,0,0,0
-0.002278,0.020915,0.055,0,0,0
-0.000931,-0.024276,0.055,0,0,0
0.019476,0.012327,0.055,0,0,0
0.033651,0.004527,0.055,0,0,0
0.027295,-0.024305,0.055,0,0,0
-0.002096,-0.028969,0.055,0,0,0
0.006147,0.021068,0.055,0,0,0
0.01323,-0.011996,0.055,0,0,0
-0.005126,0.008124,0.055,0,0,0
0.048355,-0.028725,0.055,0,0,0
0.010084,0.002511,0.055,0,0,0
0.010706,0.001516,0.055,0,0,0
0.018143,0.024855,0.055,0,0,0
0.004778,-0.021289,0.055,0,0,0
-0.005473,0.041239,0.055,0,0,0
0.007031,0.015604,0.055,0,0,0
-0.005562,0.025905,0.055,0,0,0
-0.002951,0.024768,0.055,0,0,0
0.003287,-0.037852,0.055,0,0,0
0.008258,-0.0176,0.055,0,0,0
0.027783,0.032255,0.055,0,0,0
0.020536,-0.017474,0.055,0,0,0
0.038098,-0.034804,0.055,0,0,0
-0.000744,0.023949,0.055,0,0,0
0.009539,-0.021856,0.055,0,0,0
0.028361,-0.003933,0.055,0,0,0
0.018799,-0.000587,0.055,0,0,0
0.025732,-0.006144,0.055,0,0,0
0.003523,0.026549,0.055,0,0,0
0.028086,-0.036692,0.055,0,0,0
0.040742,0.010289,0.055,0,0,0
0.022886,-0.027255,0.055,0,0,0
0.019095,0.034175,0.055,0,0,0
-0.000921,-0.037299,0.055,0,0,0
0.053067,-0.034487,0.055,0,0,0
0.013364,0.026045,0.055,0,0,0
0.001372,-0.023399,0.055,0,0,0
0.011325,-0.014806,0.055,0,0,0
-0.006023,-0.008947,0.055,0,0,0
0.013206,-0.011986,0.055,0,0,0
0.011713,0.02961,0.055,0,0,0
0.028915,-0.01117,0.055,0,0,0
0.059198,-0.030622,0.055,0,0,0
0.012828,-0.012549,0.055,0,0,0
0.011209,0.040558,0.055,0,0,0
0.022373,-0.038536,0.055,0,0,0
0.015542,-0.036643,0.055,0,0,0
0.00221,-0.03789,0.055,0,0,0
0.007363,-0.001838,0.055,0,0,0
0.017587,-0.006694,0.055,0,0,0
0.001973,0.010116,0.055,0,0,0
0.013834,-0.015734,0.055,0,0,0
0.011533,-0.019536,0.055,0,0,0
0.0062,0.041081,0.055,0,0,0
0.015594,0.00044,0.055,0,0,0
-0.006981,0.040625,0.055,0,0,0
-0.001829,-0.026163,0.055,0,0,0
0.013186,0.039134,0.055,0,0,0
0.007314,0.02574,0.055,0,0,0
0.010186,0.010222,0.055,0,0,0
0.058123,-0.02212,0.055,0,0,0
0.053192,-0.029521,0.055,0,0,0
0.010616,0.014108,0.055,0,0,0
0.014164,-0.014784,0.055,0,0,0
-0.001151,-0.004797,0.055,0,0,0
0.016438,0.007502,0.055,0,0,0
0.048293,-0.014143,0.055,0,0,0
0.016253,-0.002266,0.055,0,0,0
0.005671,-0.031565,0.055,0,0,0
0.018844,-0.026143,0.055,0,0,0
0.03433,-0.017217,0.055,0,0,0
-0.000861,0.040595,0.055,0,0,0
0.011146,-0.024829,0.055,0,0,0
0.04457,0.036158,0.055,0,0,0
0.033425,-0.025422,0.055,0,0,0
0.014659,-0.00933,0.055,0,0,0
0.011833,0.000661,0.055,0,0,0
0.017237,-0.031819,0.055,0,0,0
0.006796,0.007708,0.055,0,0,0
0.032503,-0.019067,0.055,0,0,0
0.036413,-0.02238,0.055,0,0,0
-0.006941,-0.015968,0.055,0,0,0
0.023153,0.000712,0.055,0,0,0
0.033267,-0.030882,0.055,0,0,0
0.005438,0.03118,0.055,0,0,0
-0.001242,0.042663,0.055,0,0,0
-0.000275,-0.038777,0.055,0,0,0
