-0.0294,-0.005209,0.055,-1.77878001,-0.20751039,-1.55644049
0.016486,-0.025031,0.055,-1.59523931,-0.11738393,-1.57839797
0.013668,-0.038102,0.055,-1.80577518,-0.22122742,-1.64954257
-0.015667,0.01621,0.055,-1.68881158,-0.21487798,-1.7221426
0.011679,0.02247,0.055,-1.5568977,-0.10675803,-1.65672595
0.011036,0.016967,0.055,-1.81307876,-0.23171532,-1.67120269
-0.01426,0.003094,0.055,-1.78094335,-0.06726582,-1.56172845
0.018338,-0.009707,0.055,-1.78374918,-0.10577044,-1.74266961
-0.014634,-0.047206,0.055,-1.55503027,-0.14956868,-1.69047396
-0.03216,0.028355,0.055,-1.71396001,-0.01348495,-1.69255244
-0.01119,0.005304,0.055,-1.68846621,-0.14973514,-1.66525498
-0.031069,-0.003145,0.055,-1.73208876,0.07350256,-1.69751753
-0.038115,-0.061619,0.055,-1.5599071,-0.15339556,-1.83401549
-0.010532,0.022245,0.055,-1.68121571,-0.08964983,-1.6894011
-0.005236,-0.023626,0.055,-1.65172577,-0.10708893,-1.74279792
-0.032241,0.034084,0.055,-1.61922428,-0.18693329,-1.62304098
0.042647,0.025001,0.055,-1.66098766,-0.10068033,-1.60618227
0.004191,-0.003539,0.055,-1.68919276,-0.05140919,-1.80960692
0.006897,-0.04947,0.055,-1.62801698,0.05795123,-1.57339098
0.016105,0.014056,0.055,-1.5729301,-0.14830044,-1.70663556
-0.024773,0.008078,0.055,-1.6862699,-0.01104043,-1.69693872
-0.044973,-0.056635,0.055,-1.77494834,-0.17833479,-1.76208389
0.031446,0.014121,0.055,-1.63300938,-0.02418999,-1.85376867
0.025318,0.041789,0.055,-1.65219013,0.05412451,-1.79435607
0.042803,-0.004988,0.055,-1.68984176,-0.07062065,-1.56549026
-0.038655,-0.052305,0.055,-1.56366453,-0.03640145,-1.73915487
0.028476,0.035872,0.055,-1.87227032,-0.03307402,-1.79334204
0.026988,0.044007,0.055,-1.6553327,0.00644384,-1.62017112
0.027741,0.012026,0.055,-1.62205803,-0.18647237,-1.75851131
0.03979,0.022589,0.055,-1.59787736,-0.11843124,-1.48797219
0.020832,0.005174,0.055,-1.74572282,-0.19417001,-1.55616105
-0.003576,0.019489,0.055,-1.61834378,0.00874185,-1.76238181
0.008797,0.021938,0.055,-1.59031501,-0.12793935,-1.61365157
0.034042,-0.00776,0.055,-1.66759386,-0.10861128,-1.63602498
-0.000191,0.01146,0.055,-1.48567767,-0.16807163,-1.50121707
0.008103,-0.038786,0.055,-1.697296,0.0277691,-1.69387223
0.033603,-0.069004,0.055,-1.63147854,-0.10056087,-1.62810388
-0.02671,-0.061626,0.055,-1.44143399,-0.00864777,-1.58500566
-0.010029,-0.023705,0.055,-1.76517187,-0.0471592,-1.73346901
-0.020977,-0.050472,0.055,-1.73006735,-0.13857822,-1.61134816
0.025902,0.008135,0.055,-1.59694216,-0.20157018,-1.67045527
-0.002253,0.027505,0.055,-1.73752114,-0.10834138,-1.68440577
-0.040782,-0.060629,0.055,-1.55251518,-0.01824697,-1.70320171
-0.002894,-0.022353,0.055,-1.60962633,-0.04494987,-1.74421547
0.015149,0.016274,0.055,-1.77327394,-0.10792252,-1.63792267
0.008874,-0.007374,0.055,-1.74075469,-0.17426531,-1.77225064
0.008249,0.016701,0.055,-1.53457123,-0.13426269,-1.59794457
-0.02038,0.021333,0.055,-1.56620663,0.09207998,-1.70332428
0.003396,-0.014076,0.055,-1.60851986,-0.26636747,-1.60424913
-0.034037,-0.017564,0.055,-1.8183154,-0.0300986,-1.62864356
-0.024958,0.039111,0.055,-1.66324551,0.03844877,-1.66759833
-0.022922,-0.036286,0.055,-1.57770196,-0.17417934,-1.76471798
0.000952,0.007644,0.055,-1.61850653,-0.03555838,-1.82516208
-0.012344,-0.003117,0.055,-1.80812633,-0.12161583,-1.6180743
-0.0153,0.015085,0.055,-1.79347915,-0.07963747,-1.69892997
-0.001557,-0.037392,0.055,-1.67578968,-0.0819484,-1.51649675
0.04382,0.004665,0.055,-1.57594579,-0.04200754,-1.63173879
0.000266,-0.033181,0.055,-1.64887003,-0.13062047,-1.55939502
0.032597,0.038191,0.055,-1.66715165,0.01659265,-1.65387053
0.038309,-0.020534,0.055,-1.61986694,-0.04156767,-1.77141975
-0.011282,0.002834,0.055,-1.63168837,-0.03560121,-1.65803048
-0.035262,0.022874,0.055,-1.58159291,-0.07137177,-1.65214333
0.031212,-0.003911,0.055,-1.66904907,-0.23564995,-1.6965999
0.013759,-0.008104,0.055,-1.67620715,-0.03452626,-1.69769709
-0.028838,0.042829,0.055,-1.65818334,-0.16683034,-1.59848142
0.028983,0.008995,0.055,-1.77215509,-0.17964775,-1.63886919
0.020574,-0.015722,0.055,-1.69408048,-0.08509538,-1.74264889
-0.003361,0.033431,0.055,-1.68904023,-0.06321239,-1.70560437
0.007715,0.002268,0.055,-1.74073913,-0.22354828,-1.80578852
0.011881,0.026738,0.055,-1.66607075,-0.10617631,-1.74259077
-0.003115,-0.002275,0.055,-1.74000814,-0.0957631,-1.46673253
0.008327,-0.050505,0.055,-1.50444634,-0.17449487,-1.60828003
-0.041765,-0.04003,0.055,-1.66702481,-0.0599327,-1.56450111
-0.008484,0.020566,0.055,-1.69930814,-0.02253399,-1.54108213
0.026394,-0.064689,0.055,-1.7703878,-0.14623101,-1.71011842
-0.022544,-0.010588,0.055,-1.47809337,-0.02740012,-1.55179097
-0.002673,-0.049528,0.055,-1.73456371,-0.20152177,-1.50746788
0.001568,0.031822,0.055,-1.68436686,-0.00751447,-1.63049344
0.01145,0.003655,0.055,-1.54277457,-0.135088,-1.6042144
-0.014133,0.041771,0.055,-1.74552693,-0.20546342,-1.52000849
0.006962,-0.034665,0.055,-1.8058934,-0.17014812,-1.63316306
-0.023522,-0.006243,0.055,-1.79850817,-0.02018049,-1.51158955
-0.001127,-0.053391,0.055,-1.84797721,-0.08709217,-1.56183101
-0.009565,0.009467,0.055,-1.58028599,-0.13956748,-1.61646084
-0.044191,-0.042269,0.055,-1.58332771,-0.12675886,-1.65339414
-0.028598,0.007563,0.055,-1.66812656,-0.08879482,-1.61418089
0.020251,-0.01535,0.055,-1.56602504,-0.13658624,-1.70515985
-0.022827,-0.048361,0.055,-1.73981042,-0.02060896,-1.57324441
0.010283,-0.013748,0.055,-1.63882962,-0.08154008,-1.5446635
0.033429,-0.029106,0.055,-1.65678407,-0.12060247,-1.73340584
0.007676,-0.049998,0.055,-1.63488057,0.02431736,-1.62691848
0.007456,-0.024079,0.055,-1.92617983,-0.05145086,-1.75915754
-0.022585,-0.018568,0.055,-1.64964856,-0.16298441,-1.66518371
0.03051,0.033669,0.055,-1.77994032,-0.06988092,-1.61733357
-0.000772,-0.053837,0.055,-1.63067297,0.02958212,-1.76307066
0.044974,-0.011241,0.055,-1.78895877,-0.09307182,-1.58999864
0.022127,0.013129,0.055,-1.65302254,-0.10561351,-1.68270293
0.033021,0.031393,0.055,-1.66672265,-0.05050098,-1.55741512
0.020577,-0.034075,0.055,-1.70208213,0.02019657,-1.58397575
-0.035652,-0.034204,0.055,-1.77176978,-0.13565964,-1.71771465
-0.02679,0.030718,0.055,-1.62768264,-0.141402,-1.88150991
-0.020644,0.049459,0.055,-1.69853124,-0.000227527381,-1.73166924
-0.022934,0.043993,0.055,-1.73817633,-0.17299761,-1.59996935
0.009276,0.006206,0.055,-1.79223565,-0.17747456,-1.62996677
-0.005011,-0.017788,0.055,-1.73185708,-0.08399863,-1.7522246
-0.003257,-0.020352,0.055,-1.59051067,-0.16239642,-1.66092719
-0.040237,-0.02111,0.055,-1.70950463,-0.05198094,-1.67675284
-0.044008,0.002265,0.055,-1.60167725,-0.10443651,-1.55599015
0.041425,-0.024223,0.055,-1.72343033,-0.23800556,-1.54157818
0.024661,-0.007124,0.055,-1.72099514,-0.01250861,-1.59237519
0.042252,0.025859,0.055,-1.58809107,-0.12710994,-1.62591151
-0.028473,0.007222,0.055,-1.63105648,0.10175274,-1.84688681
-0.030516,-0.020546,0.055,-1.61515781,-0.0375464,-1.7616293
-0.013749,-0.007017,0.055,-1.4884464,-0.07592171,-1.50064106
-0.000776,0.039624,0.055,-1.68035745,-0.03060424,-1.69433868
-0.044315,-0.016815,0.055,-1.57086357,-0.12321719,-1.72422666
-0.031118,0.032143,0.055,-1.75740873,-0.2686657,-1.49458317
0.018731,-0.029006,0.055,-1.5706844,-0.16842856,-1.6238694
0.033985,0.022642,0.055,-1.61169367,-0.09236046,-1.75120274
0.012958,0.039021,0.055,-1.51788219,-0.19228782,-1.51480849
0.029014,-0.004335,0.055,-1.48837192,-0.14570066,-1.5781165
-0.004826,0.020588,0.055,-1.71197229,-0.11052526,-1.74799596
-0.014215,0.010214,0.055,-1.56651883,-0.0731703,-1.56750146
-0.027153,0.04119,0.055,-1.70349287,-0.20328469,-1.61565213
0.015299,-0.016234,0.055,-1.48584764,-0.07102268,-1.71291782
-0.022239,-0.049863,0.055,-1.54092739,-0.10514342,-1.68863062
0.022483,0.002924,0.055,-1.65304798,-0.04559836,-1.80974176
0.031571,-0.019539,0.055,-1.6396362,-0.04076647,-1.59735638
-0.015057,0.001994,0.055,-1.89067377,-0.03185682,-1.58214661
0.008805,-0.002987,0.055,-1.63297683,-0.12508124,-1.61315564
0.010754,0.036749,0.055,-1.74800256,-0.23249773,-1.54486084
0.014916,-0.062392,0.055,-1.72662303,-0.07576744,-1.74709513
-0.023438,-0.040021,0.055,-1.61902229,-0.12601659,-1.80441224
-0.024544,-0.000742,0.055,-1.72239542,0.03946133,-1.61628
-0.00652,-0.013473,0.055,-1.71126443,-0.08761542,-1.55341087
-0.041413,0.005921,0.055,-1.78834665,-0.06248791,-1.68394967
0.012978,-0.059828,0.055,-1.55628862,-0.18975152,-1.57713694
-0.018209,-0.037544,0.055,-1.63201911,-0.07668328,-1.64372606
0.008963,-0.027411,0.055,-1.58886535,-0.06416105,-1.66151121
-0.024818,0.045809,0.055,-1.72057237,-0.14496213,-1.58124339
-0.014432,-0.014547,0.055,-1.6344136,-0.05939481,-1.74359249
0.00931,-0.02097,0.055,-1.74175871,-0.14424951,-1.7884761
0.035351,-0.038144,0.055,-1.67498398,-0.14674149,-1.60947419
-0.034073,-0.020641,0.055,-1.57658061,0.05411622,-1.65373574
0.02379,0.057035,0.055,-1.65654213,-0.16649268,-1.59719092
-0.01353,-0.028876,0.055,-1.72669189,0.10271641,-1.56598034
-0.011228,0.030196,0.055,-1.62941365,-0.02700125,-1.76514538
0.022354,-0.053312,0.055,-1.73720301,-0.13072659,-1.64120647
0.002049,0.02906,0.055,-1.62316103,-0.21819705,-1.56990068
-0.029651,-0.02656,0.055,-1.58991532,0.11221397,-1.68602303
0.011906,0.009366,0.055,-1.57318406,-0.13630839,-1.71506209
0.029089,0.035085,0.055,-1.50736138,-0.25661981,-1.56877461
-0.00889,0.00216,0.055,-1.54144401,-0.1146036,-1.75054421
0.018598,0.00381,0.055,-1.58422711,-0.05440581,-1.68646883
0.001799,0.060852,0.055,-1.71483587,-0.00955157,-1.74095476
-0.009311,0.005776,0.055,-1.56272134,-0.18689116,-1.64262107
0.041774,-0.013005,0.055,-1.59955358,0.06040378,-1.67798848
-0.043049,-0.018359,0.055,-1.73698275,-0.11717938,-1.73319148
-0.031217,-0.045407,0.055,-1.68673193,-0.03360722,-1.70710375
0.016124,0.001622,0.055,-1.66776197,-0.21918846,-1.63148559
-0.031224,-0.005095,0.055,-1.55310625,-0.03990681,-1.59499971
-0.005338,0.038484,0.055,-1.66005415,-0.19762045,-1.59681918
0.008539,0.028465,0.055,-1.55521975,-0.03434428,-1.66880085
-0.023437,-0.009393,0.055,-1.66480738,0.09218529,-1.5783605
-0.007761,0.022743,0.055,-1.60171276,-0.1674413,-1.73967204
-0.003303,-0.062582,0.055,-1.66946948,-0.10209997,-1.68673739
0.026244,0.003263,0.055,-1.60318558,-0.23288821,-1.54329596
0.009044,0.01503,0.055,-1.61864729,-0.08395992,-1.66053057
0.034208,-0.050205,0.055,-1.48193897,-0.12351304,-1.40237077
