0.084725,-0.042037,0.0
0.050302,-0.037564,0.0
0.041511,-0.029247,0.0
0.03514,-0.02803,0.0
0.085965,-0.043876,0.0
0.064777,-0.045105,0.0
0.028751,-0.063097,0.0
0.033891,-0.017661,0.0
0.030336,-0.03392,0.0
0.033897,-0.057139,0.0
0.0524,-0.047593,0.0
0.038151,-0.049724,0.0
0.063488,-0.042071,0.0
0.022495,-0.056727,0.0
0.090951,-0.050972,0.0
0.039723,-0.042061,0.0
0.057738,-0.059049,0.0
0.047488,-0.063084,0.0
0.072225,-0.050999,0.0
0.082456,-0.05445,0.0
0.05289,-0.055004,0.0
0.025171,-0.02359,0.0
0.087159,-0.059235,0.0
0.029849,-0.03709,0.0
0.076644,-0.044785,0.0
0.092023,-0.062814,0.0
0.037129,-0.029352,0.0
0.028704,-0.033071,0.0
0.079497,-0.054755,0.0
0.069187,-0.058618,0.0
0.036295,-0.018654,0.0
0.032954,-0.047243,0.0
0.031593,-0.034874,0.0
0.091213,-0.058571,0.0
0.072105,-0.038507,0.0
0.026732,-0.027652,0.0
0.025467,-0.059538,0.0
0.043178,-0.027015,0.0
0.047355,-0.058336,0.0
0.043918,-0.048838,0.0
0.057242,-0.060827,0.0
0.082793,-0.038038,0.0
0.026555,-0.045448,0.0
0.043847,-0.02515,0.0
0.088805,-0.055441,0.0
0.044072,-0.053407,0.0
0.047953,-0.055181,0.0
0.035428,-0.049938,0.0
0.061896,-0.041441,0.0
0.040558,-0.018047,0.0
0.076017,-0.059214,0.0
0.032001,-0.025432,0.0
0.080909,-0.040981,0.0
0.039438,-0.048985,0.0
0.091193,-0.052962,0.0
0.065412,-0.05466,0.0
0.062951,-0.061369,0.0
0.027721,-0.032321,0.0
0.064452,-0.046755,0.0
0.091515,-0.034661,0.0
0.088495,-0.043316,0.0
0.039075,-0.037013,0.0
0.028116,-0.017803,0.0
0.038709,-0.024027,0.0
0.036789,-0.03389,0.0
0.037883,-0.051712,0.0
0.05736,-0.043624,0.0
0.028866,-0.05505,0.0
0.037497,-0.047083,0.0
0.067749,-0.058763,0.0
0.041931,-0.0452,0.0
0.025714,-0.026413,0.0
0.035018,-0.035305,0.0
0.042944,-0.053538,0.0
0.085457,-0.048104,0.0
0.071696,-0.036601,0.0
0.076484,-0.060934,0.0
0.072334,-0.037347,0.0
0.04919,-0.035608,0.0
0.028238,-0.038053,0.0
0.022498,-0.059931,0.0
0.045845,-0.040737,0.0
0.028404,-0.053376,0.0
0.030156,-0.029688,0.0
0.061798,-0.038024,0.0
0.057542,-0.051134,0.0
0.050188,-0.046552,0.0
0.065031,-0.053266,0.0
0.051677,-0.043455,0.0
0.031467,-0.028322,0.0
0.040692,-0.055418,0.0
0.08792,-0.05144,0.0
0.044093,-0.050582,0.0
0.069292,-0.055281,0.0
0.027812,-0.020116,0.0
0.071061,-0.052423,0.0
0.069781,-0.059347,0.0
0.087369,-0.043887,0.0
0.04003,-0.038733,0.0
0.081562,-0.06313,0.0
0.030813,-0.041018,0.0
0.078352,-0.058825,0.0
0.052866,-0.038277,0.0
0.07904,-0.06013,0.0
0.037129,-0.05616,0.0
0.032769,-0.063451,0.0
0.042176,-0.062933,0.0
0.052033,-0.043511,0.0
0.082595,-0.03904,0.0
0.030003,-0.022711,0.0
0.039997,-0.041684,0.0
0.044373,-0.044626,0.0
0.065828,-0.048926,0.0
0.031378,-0.034294,0.0
0.030318,-0.021638,0.0
0.046135,-0.050294,0.0
0.035251,-0.028374,0.0
0.079323,-0.061231,0.0
0.026402,-0.059133,0.0
0.036552,-0.021999,0.0
0.057542,-0.058438,0.0
0.027709,-0.022288,0.0
0.088702,-0.061771,0.0
0.085283,-0.052,0.0
0.091625,-0.055705,0.0
0.032641,-0.061259,0.0
0.055528,-0.03912,0.0
0.0677,-0.05227,0.0
0.051613,-0.060364,0.0
0.032025,-0.022767,0.0
0.035244,-0.018092,0.0
0.032764,-0.021284,0.0
0.051758,-0.048174,0.0
0.024519,-0.028603,0.0
0.040871,-0.023162,0.0
0.083316,-0.03838,0.0
0.062068,-0.049478,0.0
0.024628,-0.038372,0.0
0.031578,-0.044891,0.0
0.061568,-0.053208,0.0
0.043089,-0.028451,0.0
0.048295,-0.055053,0.0
0.047131,-0.062779,0.0
0.031962,-0.053274,0.0
0.081165,-0.039334,0.0
0.088458,-0.044193,0.0
0.044489,-0.025944,0.0
0.049519,-0.043016,0.0
0.035824,-0.057631,0.0
0.042186,-0.023116,0.0
0.060579,-0.062939,0.0
0.025279,-0.060425,0.0
0.05122,-0.033504,0.0
0.054238,-0.055512,0.0
0.091836,-0.045514,0.0
0.036897,-0.048695,0.0
0.025587,-0.026056,0.0
0.055999,-0.042807,0.0
0.077607,-0.045713,0.0
0.031905,-0.031044,0.0
0.04283,-0.044218,0.0
0.039764,-0.032242,0.0
0.066165,-0.04139,0.0
0.065624,-0.063106,0.0
0.073358,-0.049773,0.0
0.060929,-0.049484,0.0
0.033244,-0.025463,0.0
0.028553,-0.042752,0.0
0.03101,-0.020321,0.0
0.060574,-0.050148,0.0
0.047153,-0.041367,0.0
0.02498,-0.060128,0.0
0.029555,-0.046962,0.0
0.064947,-0.045086,0.0
0.075242,-0.040428,0.0
0.025476,-0.054264,0.0
0.087316,-0.044429,0.0
0.066043,-0.057958,0.0
0.086076,-0.038729,0.0
0.024181,-0.030129,0.0
0.036436,-0.056937,0.0
0.077041,-0.039635,0.0
0.046553,-0.051015,0.0
0.030983,-0.055278,0.0
0.070628,-0.051436,0.0
0.059771,-0.062477,0.0
0.075096,-0.045066,0.0
0.078885,-0.051731,0.0
0.026508,-0.05152,0.0
0.088197,-0.061957,0.0
0.043086,-0.060347,0.0
0.044524,-0.041906,0.0
0.027451,-0.018756,0.0
0.035302,-0.016516,0.0
0.079812,-0.055838,0.0
0.030705,-0.051773,0.0
0.041504,-0.048685,0.0
0.030949,-0.052674,0.0
0.025148,-0.054751,0.0
0.056993,-0.042491,0.0
0.051759,-0.063208,0.0
0.066658,-0.040135,0.0
0.047028,-0.0302,0.0
0.082248,-0.062358,0.0
0.04899,-0.034599,0.0
0.050103,-0.058402,0.0
0.06321,-0.038792,0.0
0.061391,-0.048331,0.0
0.052543,-0.061014,0.0
0.033055,-0.05651,0.0
0.043514,-0.059212,0.0
0.082461,-0.037352,0.0
0.037907,-0.015412,0.0
0.045376,-0.037119,0.0
0.028674,-0.038323,0.0
0.033486,-0.022903,0.0
0.092191,-0.048548,0.0
0.026061,-0.039213,0.0
0.039705,-0.023014,0.0
0.091734,-0.039574,0.0
0.071766,-0.045271,0.0
0.086705,-0.048921,0.0
0.039942,-0.045115,0.0
0.087169,-0.059137,0.0
0.02583,-0.037265,0.0
0.047129,-0.062156,0.0
0.087487,-0.03959,0.0
0.030835,-0.034738,0.0
0.034139,-0.034505,0.0
0.032833,-0.016814,0.0
0.071927,-0.047844,0.0
0.021453,-0.060384,0.0
0.03616,-0.048713,0.0
0.034248,-0.031273,0.0
0.022446,-0.048282,0.0
0.062854,-0.058718,0.0
0.037496,-0.060054,0.0
0.029327,-0.04752,0.0
0.05338,-0.037768,0.0
0.066451,-0.037283,0.0
0.066644,-0.056341,0.0
0.06025,-0.057182,0.0
0.066507,-0.037161,0.0
0.036178,-0.031269,0.0
0.049619,-0.04131,0.0
0.029312,-0.029311,0.0
0.064263,-0.040368,0.0
0.046751,-0.056128,0.0
0.041869,-0.035255,0.0
0.085688,-0.058487,0.0
0.086702,-0.048218,0.0
0.035511,-0.055436,0.0
0.065168,-0.0529,0.0
0.048594,-0.046255,0.0
0.071736,-0.061336,0.0
0.036946,-0.041261,0.0
0.031767,-0.020391,0.0
0.084011,-0.053249,0.0
0.032701,-0.029555,0.0
0.086513,-0.051622,0.0
0.068261,-0.049184,0.0
0.055782,-0.042791,0.0
0.062048,-0.051706,0.0
0.056351,-0.061628,0.0
0.06092,-0.063126,0.0
0.054489,-0.063119,0.0
0.055062,-0.036779,0.0
0.039485,-0.03412,0.0
0.029858,-0.037578,0.0
0.057686,-0.046768,0.0
0.062642,-0.054531,0.0
0.031096,-0.05998,0.0
0.024421,-0.025421,0.0
0.050876,-0.033388,0.0
0.04933,-0.050052,0.0
0.037368,-0.052273,0.0
0.03815,-0.061274,0.0
0.036548,-0.032588,0.0
0.075117,-0.058599,0.0
0.048076,-0.048267,0.0
0.028784,-0.017047,0.0
0.032642,-0.036314,0.0
0.040454,-0.046104,0.0
0.087484,-0.055788,0.0
0.04989,-0.032151,0.0
0.023853,-0.041129,0.0
0.057916,-0.037819,0.0
0.070207,-0.05874,0.0
0.040325,-0.034956,0.0
0.064755,-0.040975,0.0
0.059898,-0.051898,0.0
0.078185,-0.049491,0.0
0.068096,-0.04721,0.0
0.034422,-0.026814,0.0
0.063778,-0.045136,0.0
0.055732,-0.041224,0.0
0.031069,-0.026984,0.0
0.027373,-0.055443,0.0
0.077738,-0.045327,0.0
0.092771,-0.059193,0.0
0.035321,-0.024776,0.0
0.032257,-0.022593,0.0
0.06294,-0.049968,0.0
0.089443,-0.043768,0.0
0.032501,-0.02547,0.0
0.088145,-0.04041,0.0
0.041111,-0.030821,0.0
0.0671,-0.045538,0.0
0.033987,-0.047018,0.0
0.046153,-0.050214,0.0
0.056287,-0.045634,0.0
0.036857,-0.022087,0.0
0.029137,-0.026094,0.0
0.090276,-0.049189,0.0
0.041999,-0.06328,0.0
0.083293,-0.03739,0.0
0.033845,-0.044882,0.0
0.085362,-0.049543,0.0
0.028305,-0.047299,0.0
0.060253,-0.040091,0.0
0.02695,-0.053976,0.0
0.070846,-0.062368,0.0
0.067365,-0.039949,0.0
0.057916,-0.06168,0.0
0.025449,-0.063293,0.0
0.056597,-0.052803,0.0
0.075143,-0.039355,0.0
0.05212,-0.058853,0.0
0.04818,-0.048861,0.0
0.057557,-0.039611,0.0
0.052357,-0.049203,0.0
0.054807,-0.045048,0.0
0.082657,-0.036809,0.0
0.044347,-0.037414,0.0
0.068626,-0.054264,0.0
0.045255,-0.051982,0.0
0.037743,-0.01713,0.0
0.061528,-0.046103,0.0
0.063799,-0.04512,0.0
0.081786,-0.062074,0.0
0.033149,-0.041854,0.0
0.029102,-0.045711,0.0
0.048727,-0.034159,0.0
0.031721,-0.042011,0.0
0.078831,-0.057244,0.0
0.049597,-0.036653,0.0
0.027668,-0.052131,0.0
0.059805,-0.053933,0.0
0.089162,-0.041368,0.0
0.050215,-0.047661,0.0
0.02633,-0.03843,0.0
0.042784,-0.03364,0.0
0.043413,-0.055248,0.0
0.08461,-0.043413,0.0
0.04989,-0.031473,0.0
0.061545,-0.042401,0.0
0.090112,-0.040008,0.0
0.034038,-0.02596,0.0
0.078541,-0.046382,0.0
0.060984,-0.044881,0.0
0.030101,-0.04022,0.0
0.069748,-0.053262,0.0
0.052144,-0.052404,0.0
0.039367,-0.031295,0.0
0.026188,-0.046574,0.0
0.026728,-0.033581,0.0
0.032646,-0.051739,0.0
0.063217,-0.054346,0.0
0.057564,-0.05499,0.0
0.073007,-0.063376,0.0
0.04964,-0.050245,0.0
0.093639,-0.06122,0.0
0.048531,-0.063225,0.0
0.081903,-0.057058,0.0
0.035534,-0.01774,0.0
0.024535,-0.060987,0.0
0.06907,-0.060582,0.0
0.034464,-0.061765,0.0
0.029997,-0.051669,0.0
0.077022,-0.038767,0.0
0.051949,-0.062048,0.0
0.039253,-0.060694,0.0
0.064939,-0.041395,0.0
0.040928,-0.020707,0.0
0.081521,-0.0508,0.0
0.037811,-0.055355,0.0
0.081334,-0.05262,0.0
0.070745,-0.040545,0.0
0.047708,-0.050996,0.0
0.062232,-0.046287,0.0
0.056435,-0.038886,0.0
0.027145,-0.056433,0.0
0.049077,-0.04761,0.0
0.07965,-0.062953,0.0
0.043855,-0.053806,0.0
0.051001,-0.047124,0.0
0.0712,-0.037774,0.0
0.035989,-0.022978,0.0
0.050647,-0.033525,0.0
0.089403,-0.045923,0.0
0.08009,-0.047109,0.0
0.039668,-0.017537,0.0
0.029353,-0.057632,0.0
0.043749,-0.047186,0.0
0.0359,-0.030156,0.0
