Output, ObjectCoords x, y, z, Orientation x, y, z, Finger values
success, [0.000685, 0.000274, 0.0654], -1.7300416600000001, -0.1630543, -1.70143727, [-0.048210279515409134, 0.015959921665630983, 0.005475716519313506, 0.016904189374183542, 0.027707703517841492, 0.020699963391082238, 0.026564003883008912, 0.029785865727615116, -0.022753472863173724, -0.06302871079962913, 0.050042300102902545, 0.0077286099686331156, -0.01614257563720385, 0.043843103945781385, 0.014585571287652001, 0.005796247848811609, 0.06097517587216448, -0.019688149604400604]
success, [0.025411, 0.010181, 0.0654], -1.63564051, -0.1067169, -1.56869469, [-0.05007162367865021, 0.01324601251283241, 0.005923920515583145, 0.026181959631966182, 0.029899773264299982, 0.02252355163637882, 0.024792740890918152, 0.029711035346285303, -0.022434901502471554, -0.07044856379090716, 0.04395146675908416, 0.009403644933154388, 0.005323373073876216, 0.06097837335430632, 0.01899664792999491, 0.0011751906836286055, 0.058705428075479044, -0.018813669284800064]
success, [0.022678, 0.030833, 0.0654], -1.64411226, -0.13657652, -1.65110271, [-0.04857333586637891, 0.01549516829788987, 0.0055616136442532904, 0.027505736673498968, 0.029865357984072485, 0.022778224770419464, 0.02621088876950292, 0.029782733772961652, -0.022690209504611546, -0.06443595418147233, 0.049048810484169876, 0.008042477619380102, 0.0089025941654091, 0.06240206793319006, 0.019709352631430647, 0.004858907487616575, 0.06055889986140421, -0.01951169120639371]
success, [0.000446, 0.030382, 0.0654], -1.60318069, 0.01198017, -1.59541299, [-0.04830205041990783, 0.015844877299586044, 0.005497371560475386, 0.027858846211436732, 0.0298421697957493, 0.02284593452047514, 0.026521674728011414, 0.0297857991853311, -0.022745895717070603, -0.06338228095453634, 0.049798975893367986, 0.0078073207381411346, 0.009873651233096952, 0.06273727312682459, 0.01990190044917586, 0.005681231512436116, 0.060924575053945065, -0.019666507276103435]
fail, [-0.038421, 0.008028, 0.0654], -1.67996987, -0.13005047, -1.63224445, [-0.04715732776900816, 0.017175590600380375, 0.005229716349182484, 0.017853894406492266, 0.02814751776409441, 0.02089005819932127, 0.016541246229652196, 0.027273765618183343, -0.02090717141572481, -0.05903511922859933, 0.05251998133707625, 0.006845959757707298, -0.014291896099182078, 0.04618860519181667, 0.014979677632262219, -0.017143899108513994, 0.04208001661328303, -0.015187581929654387]
fail, [-0.040333, 0.003311, 0.0654], -1.6556533500000001, -0.11555379, -1.82520546, [-0.04715353160173791, 0.017179656896696816, 0.0052288369279300945, 0.01785855123644181, 0.028149536369084405, 0.020890988124824775, 0.016543920843348492, 0.02727519236120657, -0.020907679917225058, -0.05902095354274767, 0.0525279342025442, 0.0068428486398344895, -0.014282571519577125, 0.04619981348918041, 0.014981653630655609, -0.017138998475178746, 0.04208715172672069, -0.01518860813334777]
success, [0.023286, 0.008625, 0.0654], -1.6648928, -0.17488436, -1.71847024, [-0.05008591445888838, 0.013221351587478128, 0.005927451984903235, 0.02614283365532801, 0.029899531550863542, 0.022516004415589118, 0.024767982430855005, 0.029708939333244755, -0.02243042661157934, -0.07050719397069227, 0.04389398210743831, 0.009417101652023769, 0.005219198739549388, 0.06093235916401374, 0.018975831649604757, 0.0011120466716245912, 0.058670477212605085, -0.01880163776347217]
fail, [-0.017982, 0.022265, 0.0654], -1.56950477, -0.22292081, -1.5821063400000002, [-0.047155825764440024, 0.017177199735814164, 0.005229368388432661, 0.017855799687619828, 0.028148343809274917, 0.02089043866872445, 0.016542359719352223, 0.027274359655998212, -0.020907383115263415, -0.059029533484808674, 0.05252311824611823, 0.00684473297395906, -0.014288080595000197, 0.0461931934647415, 0.014980486218090054, -0.01714185935554552, 0.042082985556508454, -0.015188009040764696]
fail, [-0.016278, 0.009611, 0.0654], -1.60831306, -0.17064039, -1.6541242200000001, [-0.047154628737333226, 0.01717848190613437, 0.005229091085605604, 0.01785714848252551, 0.02814892845338055, 0.020890708010158146, 0.016543162832707237, 0.02727478805820934, -0.020907535804156184, -0.059025067750841875, 0.052525625312834334, 0.006843752195489716, -0.014285386477148498, 0.04619642064825334, 0.014981056958367628, -0.017140390581138032, 0.04208511538020954, -0.015188316424673068]
fail, [-0.007285, 0.014152, 0.0654], -1.7997182600000001, -0.03102762, -1.6855582, [-0.04715784853079752, 0.017175032618465647, 0.005229836992877601, 0.01785327972027939, 0.02814725121640335, 0.02088993545065196, 0.01654087720046804, 0.027273568725480923, -0.020907101254554278, -0.05903706192001573, 0.05251889022708603, 0.006846386429044088, -0.014293126277645951, 0.04618712682286791, 0.014979416946797247, -0.017144574943333435, 0.042079033257599874, -0.015187440421505022]
