0,0,0,0,0,0,0
0.2401034257,-0.1226785859,-0.2280219225,0.02256813,0.1143485425,-0.2891618954,0.046371168
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2906198926,-0.1484894993,-0.2759965062,0.0273163429,0.1384068597,-0.35,0.0561274119
0.2401034257,-0.1226785859,-0.2280219225,0.02256813,0.1143485425,-0.2891618954,0.046371168
0,0,0,0,0,0,0
0.019464395,0.0334472696,0.0377210436,0.1316792108,0.0534748808,0.1350269982,0.0481235376
0.0315649084,0.0542405762,0.0611712455,0.2135407872,0.0867188379,0.2189698079,0.0780407024
0.0386888453,0.0664822226,0.0749770862,0.2617351645,0.1062905574,0.26838947,0.095653839
0.0444103305,0.0763139208,0.0860650441,0.3004417698,0.1220092961,0.3080801447,0.1097995706
0.044619141,0.076672737,0.0864697086,0.3018544002,0.1225829648,0.3095286896,0.1103158311
0.0390757338,0.0671470448,0.0757268571,0.2643525162,0.107353463,0.2710733647,0.0966103774
0.0317429864,0.0545465823,0.061516352,0.2147455084,0.0872080748,0.2202051577,0.0784809803
0.0192965445,0.0331588383,0.0373957576,0.1305436803,0.0530137423,0.1338625982,0.0477085461
0,0,0,0,0,0,0
