0.9737721532,1.5757092557,-2.3710349533,1.1000088893,-0.4126254582,1.5472682997,-0.8734334551,0,0,0
0.9675656048,1.6090201996,-2.3485747951,1.0812859325,-0.3830328793,1.5562805477,-0.8779109667,0,0,0
0.9613590563,1.6423311436,-2.326114637,1.0625629757,-0.3534403003,1.5652927957,-0.8823884782,0,0,0
0.9551525079,1.6756420875,-2.3036544788,1.0438400189,-0.3238477213,1.5743050437,-0.8868659898,0,0,0
0.9489459594,1.7089530314,-2.2811943207,1.0251170621,-0.2942551424,1.5833172917,-0.8913435014,0,0,0
0.9427394109,1.7422639754,-2.2587341625,1.0063941052,-0.2646625634,1.5923295396,-0.895821013,0,0,0
0.9365328625,1.7755749193,-2.2362740044,0.9876711484,-0.2350699844,1.6013417876,-0.9002985246,0,0,0
0.930326314,1.8088858632,-2.2138138462,0.9689481916,-0.2054774055,1.6103540356,-0.9047760361,0,0,0
0.9241197656,1.8421968072,-2.1913536881,0.9502252348,-0.1758848265,1.6193662836,-0.9092535477,0,0,0
0.9179132171,1.8755077511,-2.1688935299,0.931502278,-0.1462922476,1.6283785316,-0.9137310593,0,0,0
